objectid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
te_202,Kim-1 single-board computer,Commodore,1979,First single-board computer used in electronics course,Technology,,,,,,te_202,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_202.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_202_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_202_th.jpg,,,
te_215,Grinnell College Telephone,,,Replaced 2018,Technology,,Display Case H2,,,,te_215,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_215.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_215_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_215_th.jpg,,,
te_216,Nokia Tracfone,Nokia Corp.,,,Technology,,Display Case H2,,,,te_216,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_216.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_216_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_216_th.jpg,,,
te_217,LG Tracfone,LG Electronics Inc.,,,Technology,,,,,,te_217,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_217.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_217_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_217_th.jpg,,,
te_218,LG Tracfone,LG Electronics Inc.,,,Technology,,Display Case H2,,,,te_218,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_218.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_218_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_218_th.jpg,,,
te_219,Polaroid Spectra SE,Polaroid,1994,"The Polaroid Spectra SE is a later member of the Spectra line of Polaroid cameras, which appears to be similar to the Spectra Pro and Spectra AF models. This camera features an f/10 125mm coated lens, and produces 4.0"" x 4.1"" images using 990 film, also called ""Spectra"" or ""Image"".",Technology,Cameras,Storage Location F1a,,,,te_219,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_219.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_219_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_219_th.jpg,,,
te_220,Tektronix C-5C Oscilloscope Camera,Tektronix,1979,"This is an Polaroid-based oscilloscope camera, intended to take pictures of the data on a CRT oscilloscope. Modern digital oscilloscopes typically have a screenshot function, rendering a camera like this obsolete. 

This particular model can be directly mounted to a Tektronix 577, 600-series, 1420-series, or a 5100-series instrument. It has a fixed focus and aperture, and a small viewing window so that the user can view the oscilloscope readout while using the camera. This model has serial number B049465.",Technology,Cameras,Storage Location F1a,,,,te_220,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_220.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_220_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_220_th.jpg,,,
te_227,Dictaphone Cylinder,,,,Technology,,Storage Location H3b,,,,te_227,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_227.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_227_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_227_th.jpg,,,
te_228,IBM Punch Card Fortran Code,,1965,Used by Charlie Duke for non-linear least-squares curve fitting during the 1960's.  Fortran Program used at ISU computer.,Technology,,,,,,te_228,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_228.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_228_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_228_th.jpg,,,
te_229,Globe,,,,Technology,,Storage Location H3b,,,,te_229,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_229.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_229_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_229_th.jpg,,,
te_230,Oscilloscope,The Heath Co.,,"Oscilloscope
Heathkit, model OL-1",Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_230,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_230.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_230_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_230_th.jpg,,,
te_234,Oscilloscope,Telequipment Co. (Tektronix),,Model D61,Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_234,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_234.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_234_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_234_th.jpg,,,
te_235,Oscilloscope with Cart,"Tektronix, Inc.",,Tektronix 502A with Cart (te_236),Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_235,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_235.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_235_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_235_th.jpg,,,
te_237,Storage Oscilloscope with Cart,"Tektronix, Inc.",,Model 564 with Cart (te_238),Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_237,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_237.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_237_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_237_th.jpg,,,
te_239,Dual-Beam Oscilloscope with Cart,"Tektronix, Inc.",,Tektronix 502A Dual-Beam Oscilloscope with Cart (te_240),Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_239,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_239.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_239_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_239_th.jpg,,,
te_242,Oscilloscope,Hewlett Packard Co.,,Model 5431A,Electricity_and_Magnetism,Oscilloscopes,,,,,te_242,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_242.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_242_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_242_th.jpg,,,
te_243,Howell Weir Guage,Weir Gauge Manufacturing Co.,,,Technology,,Dead Storage Room,,,,te_243,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_243.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_243_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_243_th.jpg,,,
te_244,Oscilloscope,"Tektronix, Inc.",,"Tektronix
Model 541",Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_244,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_244.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_244_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_244_th.jpg,,,
te_247,Calculator Keyboard,"Wang Laboratories, Inc.",,,Technology,,Dead Storage Room,,,,te_247,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_247.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_247_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_247_th.jpg,,,
te_250,Sextant,Jordan,,,Technology,,Storage Location Prep Room,,,,te_250,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_250.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_250_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_250_th.jpg,,,
te_252,Amateur Printer,Eastman Kodak Co.,,,Technology,,Dead Storage Room,,,,te_252,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_252.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_252_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_252_th.jpg,,,
te_254,Typewriter,Underwood Typewriter Co.,,Model Universal,Technology,,,,,,te_254,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_254.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_254_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_254_th.jpg,,,
te_256,Calculator,Monroe Calculating Machine Company,,High-Speed Adding Calculator,Technology,,,,,,te_256,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_256.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_256_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_256_th.jpg,,,
te_258,Calculator,Monroe Calculating Machine Company,,High-Speed Adding Calculator,Technology,,,,,,te_258,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_258.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_258_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_258_th.jpg,,,
te_262,Minolta Freedom Tele Camera,"Minolta Company, Ldt.",1990,"Also known as the Minolta AF-Tele Super in Europe or the Mac-Tele in Japan, the Freedom Tele is a dual focal-length autofocusing 35mm camera. The two lenses are 38mm f/2.8 and 80mm f/5.6.

This line launched in 1988, a Leica model based off of it launched a year later.

Made in Malaysia",Technology,,Storage Location F1a,,,,te_262,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_262.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_262_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_262_th.jpg,,,
te_263,Olympus Stylus Epic Zoom 80 Deluxe Camera,Olympus Corporation,1998,"This is a 35mm point and shoot camera, with a focal length of 38-80mm and a maximum aperature of f/4",Technology,,Storage Location F1a,,,,te_263,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_263.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_263_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_263_th.jpg,,,
te_264,Canon PowerShot A95 Camera,Canon Inc.,2004,The A95 compact digital camera with 5 megapixels and made in China was first marketed in 2004 by Canon Inc. The camera has 3x(38-114mm equiv.) F2.8-F4.9 zoom lens.,Technology,,Storage Location F1a,,,,te_264,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_264.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_264_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_264_th.jpg,,,
te_278,Mechanical Calculator,Marchant Calculating Machine Co.,1920,,Technology,,Storage Location H2b,,,,te_278,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_278.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_278_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_278_th.jpg,,,
te_279,Surveyor’s Level,James W. Queen & Co.,,,Technology,,Storage Location Prep Room,,,,te_279,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_279.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_279_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_279_th.jpg,,,
te_291,Transit Telescope,Fauth & Co.,,"A Transit Telescope is the basic instrument for determining time by stars. It is fixed such that the instrument rotates on its axis in a north-south plane.1 An observer using the transit telescope watches a chosen star pass across the cross-hairs. These time measurements probably provided time base for the Haish telescope in the Goodnow observatory and did provide time for the Rock Island railroad.
This Fauth Transit Telescope was purchased by the college in 1888 for a concessional price of $550.   The transit telescope (in Noyce Hall foyer), chronograph (in display case F2), astronomical Seth Thomas clocks (in Kistle Science Library), and micrometer (in case F2) were purchases requested by Samuel J. Buck following the construction of the Goodnow observatory with its Haish telescope. “If a man makes you a present of a fine horse, immediately you begin looking about for a saddle and bridle, harness, carriage and sleigh in order to make use of the horse,”
The transit telescope is the basic instrument for determining time by stars. The axis of a transit telescope is fixed in the east west direction so that when the instrument moves, it moves only up and down in a north-south plane. This one was mounted on a Y shaped metal base and located in the brick transit house just East of Goodnow. It was reported to have an objective with aperture of 3 inches and three eye pieces, a direct, diagonal, and a nadir, with approximate powers of 50, 100, and 30, respectively.  An observer would watch a chosen star pass across the cross-hairs. The time between one passage of a star and the next is one sidereal day. The interval between two successive passages of the sun past some fixed point in the sky, such as the meridian, is one solar day, and it is 3 minutes 56 seconds longer than the sidereal day. Because the observations of stars are made at night, the cross-hairs must be illuminated. The cross-hairs are in the center of the telescope tube, and a window at each end of the support admitted light from a kerosene lamp to make the cross-hairs visible. From a knowledge of the longitude of the observatory and the location in the sky of a particular star, one can calculate precisely the time at which that star passes the local meridian. If the passage is observed with the transit telescope, the derived time can be used to set a clock or, more likely, produce a correction to be applied to the clock’s reading. It is easier to use corrections than to set clocks frequently.",Technology,,,,,,te_291,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_291.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_291_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_291_th.jpg,,,
te_303,,,,,,Cameras,,,,,te_303,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_303.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_303_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_303_th.jpg,,,
te_304,Sony Video Camera Recorder CCD-TR5,Sony,1989,"This video camera records to 8mm video format cassettes, and is capable of recording both video and sound. Videos can be played back to TVs or color monitors by AV inputs. Videos can also be watched back directly on the camera. Some edits can be done on the camera, such as recording title screens and inserting footage over other footage, for making more advanced home videos. This camera comes with a large case of accessories, and the soft-touch plastic on the camera body is beginning to degrade and become sticky.",Technology,Cameras,Storage Location Prep Room,,,,te_304,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/te_304.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/te_304_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/te_304_th.jpg,,,
